Id,Category
2998,5
2999,4
3000,4
3001,8
3002,0
3003,2
3004,4
3005,0
3006,7
3007,8
3008,7
3009,1
3010,4
3011,8
3012,1
3013,8
3014,9
3015,3
3016,9
3017,6
3018,0
3019,4
3020,9
3021,2
3022,2
3023,1
3024,5
3025,9
3026,7
3027,0
3028,4
3029,0
3030,6
3031,6
3032,0
3033,7
3034,2
3035,0
3036,7
3037,5
3038,2
3039,4
3040,4
3041,2
3042,8
3043,7
3044,6
3045,5
3046,9
3047,0
3048,1
3049,9
3050,0
3051,9
3052,3
3053,3
3054,9
3055,1
3056,4
3057,4
3058,4
3059,1
3060,3
3061,9
3062,7
3063,8
3064,6
3065,9
3066,8
3067,4
3068,1
3069,6
3070,4
3071,1
3072,9
3073,2
3074,0
3075,0
3076,5
3077,7
3078,2
3079,3
3080,3
3081,9
3082,9
3083,5
3084,7
3085,3
3086,6
3087,8
3088,5
3089,9
3090,9
3091,1
3092,5
3093,0
3094,5
3095,5
3096,2
3097,4
3098,0
3099,1
3100,4
3101,8
3102,4
3103,7
3104,7
3105,7
3106,3
3107,2
3108,7
3109,7
3110,6
3111,9
3112,6
3113,9
3114,4
3115,2
3116,6
3117,4
3118,4
3119,6
3120,9
3121,9
3122,5
3123,1
3124,8
3125,9
3126,5
3127,9
3128,6
3129,3
3130,2
3131,1
3132,5
3133,8
3134,1
3135,7
3136,5
3137,4
3138,1
3139,5
3140,6
3141,8
3142,8
3143,7
3144,3
3145,5
3146,1
3147,9
3148,0
3149,9
3150,3
3151,1
3152,0
3153,6
3154,2
3155,6
3156,7
3157,1
3158,1
3159,0
3160,3
3161,7
3162,6
3163,6
3164,8
3165,1
3166,6
3167,0
3168,7
3169,5
3170,0
3171,0
3172,5
3173,3
3174,6
3175,3
3176,4
3177,7
3178,0
3179,3
3180,7
3181,5
3182,7
3183,8
3184,7
3185,6
3186,5
3187,3
3188,1
3189,7
3190,5
3191,7
3192,3
3193,6
3194,4
3195,8
3196,0
3197,2
3198,1
3199,4
3200,9
3201,4
3202,1
3203,4
3204,7
3205,3
3206,1
3207,4
3208,8
3209,5
3210,8
3211,7
3212,6
3213,3
3214,1
3215,0
3216,0
3217,8
3218,8
3219,0
3220,9
3221,4
3222,8
3223,1
3224,4
3225,7
3226,3
3227,8
3228,4
3229,8
3230,3
3231,1
3232,1
3233,4
3234,5
3235,4
3236,2
3237,3
3238,0
3239,8
3240,1
3241,6
3242,2
3243,5
3244,4
3245,8
3246,4
3247,9
3248,9
3249,0
3250,9
3251,9
3252,3
3253,6
3254,4
3255,6
3256,9
3257,3
3258,1
3259,5
3260,1
3261,9
3262,0
3263,6
3264,0
3265,0
3266,2
3267,3
3268,3
3269,0
3270,1
3271,8
3272,4
3273,3
3274,7
3275,6
3276,1
3277,4
3278,5
3279,1
3280,9
3281,2
3282,3
3283,0
3284,5
3285,6
3286,5
3287,8
3288,9
3289,9
3290,9
3291,2
3292,1
3293,8
3294,2
3295,9
3296,2
3297,2
3298,4
3299,0
3300,7
3301,5
3302,1
3303,7
3304,3
3305,3
3306,1
3307,9
3308,4
3309,1
3310,8
3311,4
3312,3
3313,9
3314,8
3315,2
3316,8
3317,8
3318,5
3319,4
3320,5
3321,9
3322,0
3323,6
3324,4
3325,0
3326,2
3327,0
3328,5
3329,3
3330,7
3331,0
3332,0
3333,5
3334,4
3335,8
3336,4
3337,6
3338,0
3339,7
3340,1
3341,9
3342,0
3343,0
3344,6
3345,3
3346,4
3347,9
3348,9
3349,1
3350,0
3351,7
3352,7
3353,1
3354,8
3355,4
3356,1
3357,9
3358,9
3359,0
3360,4
3361,1
3362,6
3363,6
3364,0
3365,0
3366,7
3367,3
3368,2
3369,8
3370,4
3371,7
3372,6
3373,6
3374,2
3375,6
3376,1
3377,0
3378,3
3379,4
3380,7
3381,7
3382,0
3383,5
3384,1
3385,9
3386,6
3387,8
3388,3
3389,2
3390,4
3391,0
3392,1
3393,8
3394,3
3395,2
3396,8
3397,5
3398,1
3399,2
3400,2
3401,3
3402,6
3403,0
3404,3
3405,9
3406,4
3407,4
3408,1
3409,3
3410,2
3411,9
3412,6
3413,7
3414,1
3415,1
3416,7
3417,3
3418,1
3419,3
3420,2
3421,9
3422,0
3423,8
3424,1
3425,9
3426,4
3427,9
3428,2
3429,3
3430,8
3431,4
3432,4
3433,6
3434,2
3435,7
3436,1
3437,8
3438,5
3439,8
3440,8
3441,0
3442,8
3443,0
3444,2
3445,1
3446,2
3447,8
3448,6
3449,1
3450,0
3451,7
3452,1
3453,4
3454,1
3455,1
3456,7
3457,9
3458,8
3459,6
3460,7
3461,0
3462,3
3463,5
3464,5
3465,9
3466,0
3467,0
3468,9
3469,2
3470,1
3471,2
3472,8
3473,1
3474,3
3475,2
3476,1
3477,4
3478,2
3479,4
3480,1
3481,8
3482,6
3483,9
3484,8
3485,5
3486,2
3487,2
3488,3
3489,9
3490,4
3491,5
3492,6
3493,1
3494,0
3495,3
3496,4
3497,4
3498,7
3499,5
3500,6
3501,2
3502,0
3503,1
3504,0
3505,9
3506,2
3507,8
3508,0
3509,8
3510,9
3511,1
3512,1
3513,3
3514,8
3515,1
3516,8
3517,1
3518,9
3519,7
3520,6
3521,5
3522,6
3523,1
3524,5
3525,6
3526,5
3527,3
3528,8
3529,9
3530,0
3531,1
3532,7
3533,6
3534,0
3535,6
3536,3
3537,8
3538,4
3539,7
3540,1
3541,1
3542,1
3543,3
3544,8
3545,3
3546,3
3547,1
3548,0
3549,3
3550,9
3551,9
3552,3
3553,6
3554,3
3555,6
3556,4
3557,8
3558,7
3559,8
3560,7
3561,8
3562,6
3563,1
3564,3
3565,3
3566,3
3567,9
3568,4
3569,9
3570,3
3571,2
3572,2
3573,7
3574,7
3575,6
3576,8
3577,9
3578,9
3579,0
3580,0
3581,1
3582,2
3583,8
3584,2
3585,9
3586,0
3587,8
3588,4
3589,0
3590,3
3591,4
3592,7
3593,4
3594,4
3595,7
3596,0
3597,1
3598,2
3599,3
3600,4
3601,0
3602,5
3603,7
3604,0
3605,2
3606,0
3607,6
3608,2
3609,5
3610,1
3611,0
3612,0
3613,0
3614,8
3615,8
3616,6
3617,3
3618,0
3619,0
3620,6
3621,6
3622,7
3623,1
3624,1
3625,8
3626,1
3627,3
3628,9
3629,5
3630,8
3631,1
3632,0
3633,7
3634,3
3635,4
3636,6
3637,1
3638,2
3639,1
3640,0
3641,9
3642,6
3643,3
3644,8
3645,3
3646,0
3647,9
3648,8
3649,8
3650,0
3651,1
3652,2
3653,9
3654,7
3655,4
3656,0
3657,5
3658,7
3659,7
3660,9
3661,7
3662,2
3663,4
3664,6
3665,9
3666,1
3667,5
3668,1
3669,6
3670,0
3671,2
3672,9
3673,5
3674,2
3675,1
3676,8
3677,5
3678,3
3679,8
3680,1
3681,9
3682,8
3683,0
3684,6
3685,5
3686,5
3687,6
3688,7
3689,5
3690,8
3691,3
3692,8
3693,8
3694,7
3695,7
3696,4
3697,2
3698,0
3699,6
3700,2
3701,5
3702,1
3703,3
3704,6
3705,5
3706,4
3707,4
3708,1
3709,2
3710,8
3711,5
3712,0
3713,6
3714,1
3715,0
3716,2
3717,9
3718,3
3719,9
3720,1
3721,4
3722,9
3723,6
3724,5
3725,5
3726,0
3727,8
3728,4
3729,0
3730,7
3731,2
3732,3
3733,1
3734,8
3735,2
3736,0
3737,6
3738,1
3739,1
3740,8
3741,2
3742,7
3743,4
3744,9
3745,2
3746,3
3747,1
3748,6
3749,8
3750,3
3751,9
3752,0
3753,4
3754,8
3755,0
3756,4
3757,1
3758,7
3759,6
3760,3
3761,8
3762,8
3763,5
3764,3
3765,3
3766,8
3767,3
3768,3
3769,7
3770,4
3771,9
3772,0
3773,2
3774,0
3775,1
3776,7
3777,6
3778,8
3779,4
3780,4
3781,7
3782,4
3783,7
3784,5
3785,6
3786,4
3787,0
3788,9
3789,4
3790,8
3791,7
3792,9
3793,3
3794,1
3795,6
3796,1
3797,2
3798,7
3799,1
3800,4
3801,6
3802,4
3803,5
3804,1
3805,1
3806,2
3807,1
3808,1
3809,0
3810,6
3811,8
3812,6
3813,7
3814,9
3815,7
3816,4
3817,7
3818,6
3819,7
3820,4
3821,2
3822,4
3823,3
3824,5
3825,1
3826,4
3827,5
3828,4
3829,7
3830,5
3831,0
3832,5
3833,1
3834,0
3835,3
3836,3
3837,9
3838,0
3839,3
3840,5
3841,1
3842,1
3843,0
3844,8
3845,8
3846,5
3847,7
3848,6
3849,1
3850,6
3851,8
3852,9
3853,6
3854,7
3855,0
3856,8
3857,4
3858,8
3859,0
3860,4
3861,2
3862,4
3863,3
3864,3
3865,1
3866,4
3867,0
3868,5
3869,0
3870,5
3871,6
3872,1
3873,8
3874,7
3875,9
3876,4
3877,9
3878,0
3879,6
3880,5
3881,5
3882,4
3883,1
3884,0
3885,6
3886,6
3887,3
3888,9
3889,6
3890,5
3891,6
3892,5
3893,8
3894,0
3895,9
3896,2
3897,4
3898,5
3899,6
3900,2
3901,5
3902,0
3903,5
3904,5
3905,2
3906,3
3907,2
3908,9
3909,6
3910,5
3911,8
3912,8
3913,7
3914,6
3915,5
3916,3
3917,2
3918,4
3919,8
3920,5
3921,9
3922,6
3923,9
3924,1
3925,5
3926,8
3927,2
3928,1
3929,6
3930,3
3931,2
3932,6
3933,0
3934,9
3935,4
3936,3
3937,5
3938,2
3939,5
3940,6
3941,3
3942,3
3943,8
3944,3
3945,3
3946,1
3947,6
3948,1
3949,1
3950,0
3951,6
3952,5
3953,4
3954,3
3955,6
3956,6
3957,2
3958,4
3959,8
3960,6
3961,2
3962,3
3963,0
3964,3
3965,8
3966,5
3967,9
3968,5
3969,2
3970,0
3971,4
3972,7
3973,4
3974,0
3975,6
3976,0
3977,2
3978,6
3979,7
3980,6
3981,4
3982,1
3983,2
3984,8
3985,9
3986,7
3987,8
3988,8
3989,0
3990,9
3991,1
3992,1
3993,5
3994,2
3995,7
3996,9
3997,4
3998,6
3999,2
4000,2
4001,7
4002,1
4003,1
4004,7
4005,3
4006,6
4007,8
4008,1
4009,5
4010,8
4011,6
4012,8
4013,7
4014,1
4015,4
4016,3
4017,6
4018,6
4019,0
4020,6
4021,8
4022,9
4023,3
4024,2
4025,0
4026,3
4027,2
4028,1
4029,7
4030,5
4031,9
4032,9
4033,7
4034,6
4035,9
4036,5
4037,2
4038,8
4039,4
4040,6
4041,5
4042,3
4043,0
4044,3
4045,9
4046,3
4047,2
4048,1
4049,8
4050,2
4051,0
4052,9
4053,4
4054,6
4055,7
4056,3
4057,2
4058,5
4059,7
4060,3
4061,7
4062,7
4063,7
4064,9
4065,6
4066,3
4067,7
4068,7
4069,8
4070,7
4071,6
4072,2
4073,1
4074,0
4075,6
4076,8
4077,9
4078,1
4079,4
4080,3
4081,8
4082,3
4083,9
4084,0
4085,5
4086,8
4087,3
4088,4
4089,6
4090,2
4091,3
4092,1
4093,3
4094,1
4095,6
4096,7
4097,9
4098,5
4099,9
4100,8
4101,9
4102,1
4103,1
4104,8
4105,6
4106,8
4107,1
4108,7
4109,8
4110,8
4111,0
4112,9
4113,9
4114,3
4115,5
4116,8
4117,1
4118,2
4119,2
4120,3
4121,3
4122,8
4123,7
4124,8
4125,5
4126,9
4127,4
4128,3
4129,5
4130,5
4131,2
4132,9
4133,4
4134,0
4135,2
4136,9
4137,9
4138,0
4139,5
4140,0
4141,9
4142,7
4143,9
4144,5
4145,2
4146,9
4147,0
4148,9
4149,1
4150,1
4151,8
4152,8
4153,4
4154,5
4155,5
4156,9
4157,6
4158,3
4159,4
4160,2
4161,0
4162,0
4163,5
4164,1
4165,1
4166,0
4167,0
4168,1
4169,9
4170,1
4171,1
4172,1
4173,2
4174,0
4175,2
4176,3
4177,6
4178,2
4179,8
4180,9
4181,0
4182,4
4183,1
4184,4
4185,4
4186,9
4187,2
4188,4
4189,0
4190,5
4191,2
4192,2
4193,9
4194,1
4195,1
4196,8
4197,0
4198,9
4199,4
4200,5
4201,0
4202,5
4203,4
4204,8
4205,3
4206,7
4207,4
4208,9
4209,5
4210,9
4211,6
4212,6
4213,2
4214,9
4215,5
4216,3
4217,5
4218,6
4219,1
4220,5
4221,9
4222,2
4223,6
4224,6
4225,2
4226,9
4227,0
4228,5
4229,0
4230,9
4231,0
4232,0
4233,8
4234,8
4235,6
4236,1
4237,8
4238,8
4239,5
4240,1
4241,4
4242,4
4243,2
4244,1
4245,0
4246,8
4247,7
4248,8
4249,3
4250,7
4251,1
4252,9
4253,8
4254,0
4255,0
4256,9
4257,5
4258,6
4259,1
4260,1
4261,2
4262,0
4263,1
4264,6
4265,0
4266,9
4267,6
4268,8
4269,6
4270,9
4271,6
4272,7
4273,0
4274,9
4275,2
4276,0
4277,3
4278,1
4279,4
4280,7
4281,4
4282,8
4283,1
4284,4
4285,1
4286,1
4287,4
4288,0
4289,9
4290,9
4291,3
4292,1
4293,2
4294,2
4295,5
4296,8
4297,0
4298,2
4299,4
4300,9
4301,7
4302,1
4303,4
4304,1
4305,2
4306,0
4307,3
4308,2
4309,2
4310,6
4311,9
4312,0
4313,4
4314,9
4315,4
4316,9
4317,0
4318,1
4319,1
4320,9
4321,2
4322,5
4323,0
4324,2
4325,5
4326,0
4327,3
4328,9
4329,2
4330,4
4331,8
4332,4
4333,1
4334,9
4335,4
4336,8
4337,8
4338,8
4339,5
4340,1
4341,4
4342,5
4343,3
4344,3
4345,2
4346,6
4347,3
4348,2
4349,9
4350,3
4351,4
4352,1
4353,2
4354,1
4355,0
4356,2
4357,2
4358,0
4359,3
4360,6
4361,8
4362,9
4363,2
4364,4
4365,3
4366,0
4367,4
4368,1
4369,0
4370,2
4371,6
4372,1
4373,2
4374,7
4375,9
4376,7
4377,4
4378,8
4379,8
4380,1
4381,2
4382,8
4383,9
4384,1
4385,6
4386,0
4387,9
4388,3
4389,7
4390,1
4391,0
4392,4
4393,0
4394,9
4395,6
4396,8
4397,0
4398,8
4399,5
4400,1
4401,0
4402,0
4403,4
4404,6
4405,4
4406,6
4407,5
4408,7
4409,9
4410,7
4411,7
4412,2
4413,9
4414,9
4415,6
4416,1
4417,3
4418,2
4419,3
4420,9
4421,4
4422,1
4423,7
4424,9
4425,1
4426,1
4427,3
4428,1
4429,9
4430,5
4431,1
4432,6
4433,1
4434,9
4435,8
4436,7
4437,7
4438,7
4439,3
4440,1
4441,8
4442,3
4443,4
4444,7
4445,0
4446,0
4447,0
4448,8
4449,6
4450,3
4451,0
4452,7
4453,1
4454,1
4455,0
4456,8
4457,4
4458,1
4459,6
4460,0
4461,0
4462,7
4463,6
4464,0
4465,8
4466,1
4467,8
4468,2
4469,7
4470,7
4471,6
4472,3
4473,5
4474,7
4475,6
4476,7
4477,4
4478,0
4479,2
4480,5
4481,8
4482,0
4483,8
4484,6
4485,0
4486,3
4487,0
4488,2
4489,9
4490,8
4491,0
4492,2
4493,3
4494,3
4495,5
4496,1
4497,3
4498,9
4499,3
4500,1
4501,7
4502,2
4503,2
4504,6
4505,6
4506,9
4507,7
4508,9
4509,2
4510,6
4511,4
4512,0
4513,6
4514,4
4515,0
4516,8
4517,3
4518,3
4519,1
4520,2
4521,2
4522,6
4523,1
4524,1
4525,0
4526,0
4527,2
4528,3
4529,6
4530,6
4531,4
4532,3
4533,0
4534,8
4535,2
4536,9
4537,4
4538,1
4539,2
4540,5
4541,1
4542,4
4543,9
4544,3
4545,7
4546,9
4547,6
4548,9
4549,9
4550,2
4551,2
4552,1
4553,1
4554,3
4555,6
4556,0
4557,7
4558,8
4559,1
4560,2
4561,0
4562,1
4563,7
4564,5
4565,7
4566,0
4567,4
4568,9
4569,1
4570,3
4571,9
4572,8
4573,1
4574,3
4575,6
4576,4
4577,7
4578,8
4579,4
4580,0
4581,8
4582,9
4583,6
4584,1
4585,3
4586,7
4587,1
4588,6
4589,0
4590,5
4591,0
4592,3
4593,1
4594,5
4595,5
4596,2
4597,2
4598,1
4599,9
4600,3
4601,7
4602,7
4603,5
4604,6
4605,7
4606,3
4607,9
4608,2
4609,9
4610,1
4611,2
4612,3
4613,4
4614,7
4615,3
4616,4
4617,3
4618,8
4619,7
4620,0
4621,2
4622,9
4623,5
4624,6
4625,3
4626,7
4627,5
4628,9
4629,1
4630,0
4631,7
4632,6
4633,4
4634,9
4635,6
4636,1
4637,7
4638,9
4639,8
4640,6
4641,0
4642,6
4643,6
4644,1
4645,6
4646,5
4647,0
4648,0
4649,2
4650,1
4651,9
4652,5
4653,3
4654,6
4655,8
4656,9
4657,2
4658,2
4659,9
4660,8
4661,8
4662,8
4663,4
4664,9
4665,7
4666,9
4667,4
4668,2
4669,2
4670,7
4671,3
4672,0
4673,4
4674,2
4675,8
4676,6
4677,1
4678,5
4679,6
4680,1
4681,4
4682,9
4683,1
4684,3
4685,7
4686,0
4687,0
4688,5
4689,8
4690,5
4691,7
4692,7
4693,8
4694,5
4695,3
4696,9
4697,3
4698,7
4699,2
4700,6
4701,2
4702,9
4703,0
4704,2
4705,6
4706,1
4707,4
4708,3
4709,1
4710,7
4711,1
4712,7
4713,5
4714,5
4715,0
4716,3
4717,2
4718,8
4719,1
4720,4
4721,5
4722,2
4723,9
4724,9
4725,6
4726,2
4727,5
4728,3
4729,0
4730,9
4731,8
4732,7
4733,5
4734,6
4735,9
4736,7
4737,6
4738,3
4739,1
4740,9
4741,2
4742,7
4743,1
4744,8
4745,4
4746,6
4747,2
4748,7
4749,6
4750,9
4751,6
4752,4
4753,7
4754,2
4755,6
4756,8
4757,9
4758,7
4759,8
4760,2
4761,5
4762,0
4763,7
4764,6
4765,1
4766,3
4767,1
4768,4
4769,8
4770,4
4771,6
4772,0
4773,1
4774,5
4775,6
4776,0
4777,1
4778,2
4779,2
4780,9
4781,4
4782,3
4783,3
4784,8
4785,0
4786,8
4787,4
4788,0
4789,7
4790,2
4791,9
4792,7
4793,2
4794,9
4795,0
4796,7
4797,8
4798,4
4799,8
4800,9
4801,9
4802,1
4803,9
4804,6
4805,1
4806,0
4807,5
4808,7
4809,8
4810,4
4811,3
4812,5
4813,5
4814,1
4815,4
4816,2
4817,2
4818,5
4819,8
4820,8
4821,4
4822,8
4823,9
4824,5
4825,3
4826,2
4827,3
4828,1
4829,6
4830,9
4831,9
4832,5
4833,9
4834,5
4835,6
4836,2
4837,5
4838,4
4839,6
4840,8
4841,3
4842,5
4843,7
4844,1
4845,6
4846,7
4847,9
4848,9
4849,1
4850,8
4851,5
4852,6
4853,7
4854,0
4855,9
4856,7
4857,5
4858,1
4859,4
4860,2
4861,3
4862,9
4863,5
4864,2
4865,3
4866,4
4867,7
4868,1
4869,7
4870,1
4871,2
4872,2
4873,9
4874,4
4875,0
4876,4
4877,1
4878,0
4879,2
4880,3
4881,4
4882,6
4883,4
4884,3
4885,6
4886,7
4887,6
4888,3
4889,9
4890,2
4891,0
4892,7
4893,5
4894,9
4895,6
4896,9
4897,2
4898,6
4899,2
4900,0
4901,1
4902,7
4903,3
4904,1
4905,2
4906,0
4907,3
4908,8
4909,6
4910,0
4911,9
4912,1
4913,7
4914,6
4915,0
4916,0
4917,3
4918,1
4919,1
4920,4
4921,3
4922,2
4923,5
4924,0
4925,1
4926,7
4927,3
4928,1
4929,2
4930,4
4931,1
4932,8
4933,2
4934,2
4935,5
4936,1
4937,3
4938,0
4939,6
4940,6
4941,0
4942,1
4943,6
4944,7
4945,3
4946,9
4947,1
4948,7
4949,3
4950,5
4951,6
4952,7
4953,7
4954,7
4955,3
4956,2
4957,4
4958,9
4959,2
4960,4
4961,2
4962,1
4963,7
4964,9
4965,0
4966,0
4967,8
4968,4
4969,1
4970,8
4971,0
4972,6
4973,3
4974,1
4975,7
4976,1
4977,4
4978,3
4979,4
4980,8
4981,7
4982,9
4983,9
4984,2
4985,0
4986,2
4987,8
4988,2
4989,1
4990,5
4991,4
4992,1
4993,0
4994,5
4995,0
4996,1
4997,4
4998,0
4999,2
5000,3
5001,5
5002,0
5003,7
5004,4
5005,5
5006,8
5007,2
5008,1
5009,2
5010,8
5011,3
5012,8
5013,6
5014,0
5015,4
5016,3
5017,5
5018,0
5019,3
5020,9
5021,5
5022,6
5023,0
5024,9
5025,7
5026,8
5027,3
5028,8
5029,9
5030,9
5031,2
5032,3
5033,3
5034,1
5035,2
5036,7
5037,1
5038,3
5039,1
5040,7
5041,7
5042,2
5043,1
5044,6
5045,2
5046,4
5047,3
5048,3
5049,8
5050,7
5051,2
5052,7
5053,8
5054,9
5055,9
5056,3
5057,5
5058,3
5059,7
5060,4
5061,9
5062,2
5063,9
5064,3
5065,2
5066,9
5067,7
5068,2
5069,9
5070,7
5071,4
5072,1
5073,6
5074,2
5075,3
5076,2
5077,7
5078,6
5079,9
5080,6
5081,3
5082,3
5083,5
5084,4
5085,4
5086,0
5087,8
5088,3
5089,3
5090,6
5091,5
5092,0
5093,8
5094,4
5095,3
5096,9
5097,8
5098,9
5099,7
5100,3
5101,2
5102,5
5103,8
5104,1
5105,5
5106,1
5107,0
5108,4
5109,9
5110,4
5111,4
5112,9
5113,1
5114,1
5115,7
5116,4
5117,4
5118,6
5119,2
5120,5
5121,1
5122,9
5123,6
5124,3
5125,2
5126,3
5127,5
5128,2
5129,4
5130,2
5131,4
5132,1
5133,7
5134,4
5135,6
5136,1
5137,1
5138,0
5139,7
5140,1
5141,5
5142,8
5143,3
5144,7
5145,6
5146,5
5147,1
5148,1
5149,5
5150,3
5151,1
5152,0
5153,4
5154,0
5155,2
5156,1
5157,0
5158,6
5159,0
5160,8
5161,4
5162,9
5163,2
5164,3
5165,6
5166,6
5167,6
5168,5
5169,7
5170,8
5171,6
5172,7
5173,8
5174,2
5175,2
5176,7
5177,1
5178,7
5179,2
5180,2
5181,2
5182,9
5183,5
5184,2
5185,2
5186,1
5187,9
5188,5
5189,6
5190,7
5191,8
5192,4
5193,2
5194,3
5195,9
5196,0
5197,1
5198,2
5199,6
5200,8
5201,5
5202,1
5203,9
5204,3
5205,0
5206,6
5207,1
5208,7
5209,3
5210,7
5211,6
5212,0
5213,4
5214,4
5215,8
5216,0
5217,3
5218,5
5219,0
5220,2
5221,6
5222,1
5223,5
5224,5
5225,3
5226,4
5227,4
5228,9
5229,3
5230,9
5231,2
5232,2
5233,1
5234,9
5235,3
5236,4
5237,0
5238,7
5239,7
5240,7
5241,6
5242,1
5243,1
5244,3
5245,9
5246,1
5247,6
5248,3
5249,8
5250,5
5251,3
5252,4
5253,7
5254,0
5255,4
5256,1
5257,4
5258,9
5259,1
5260,0
5261,8
5262,0
5263,9
5264,7
5265,7
5266,5
5267,5
5268,2
5269,5
5270,1
5271,8
5272,1
5273,2
5274,6
5275,8
5276,8
5277,3
5278,0
5279,1
5280,0
5281,1
5282,1
5283,8
5284,1
5285,8
5286,4
5287,3
5288,3
5289,8
5290,9
5291,3
5292,2
5293,7
5294,7
5295,8
5296,8
5297,7
5298,3
5299,2
5300,0
5301,0
5302,1
5303,0
5304,7
5305,8
5306,1
5307,9
5308,1
5309,4
5310,6
5311,8
5312,7
5313,3
5314,8
5315,9
5316,7
5317,0
5318,1
5319,7
5320,7
5321,0
5322,4
5323,4
5324,1
5325,0
5326,8
5327,7
5328,0
5329,4
5330,1
5331,3
5332,9
5333,5
5334,6
5335,8
5336,4
5337,1
5338,2
5339,3
5340,8
5341,0
5342,6
5343,5
5344,1
5345,0
5346,7
5347,1
5348,0
5349,3
5350,7
5351,1
5352,1
5353,3
5354,4
5355,1
5356,8
5357,8
5358,0
5359,7
5360,9
5361,3
5362,8
5363,7
5364,8
5365,4
5366,3
5367,0
5368,3
5369,3
5370,8
5371,1
5372,3
5373,9
5374,6
5375,8
5376,4
5377,0
5378,4
5379,6
5380,2
5381,6
5382,3
5383,0
5384,9
5385,2
5386,1
5387,9
5388,4
5389,3
5390,9
5391,2
5392,9
5393,4
5394,8
5395,9
5396,4
5397,4
5398,3
5399,7
5400,6
5401,1
5402,3
5403,8
5404,8
5405,1
5406,1
5407,2
5408,3
5409,8
5410,4
5411,4
5412,6
5413,6
5414,4
5415,9
5416,3
5417,6
5418,2
5419,0
5420,5
5421,5
5422,8
5423,9
5424,1
5425,6
5426,7
5427,5
5428,9
5429,1
5430,5
5431,4
5432,9
5433,8
5434,8
5435,2
5436,5
5437,8
5438,8
5439,7
5440,9
5441,6
5442,2
5443,4
5444,0
5445,7
5446,2
5447,9
5448,0
5449,0
5450,9
5451,1
5452,4
5453,1
5454,1
5455,1
5456,6
5457,3
5458,8
5459,2
5460,9
5461,9
5462,2
5463,9
5464,6
5465,3
5466,7
5467,3
5468,7
5469,2
5470,8
5471,1
5472,8
5473,4
5474,5
5475,3
5476,4
5477,2
5478,4
5479,5
5480,0
5481,1
5482,5
5483,2
5484,9
5485,6
5486,7
5487,6
5488,5
5489,9
5490,4
5491,9
5492,9
5493,8
5494,9
5495,8
5496,4
5497,9
5498,9
5499,4
5500,3
5501,2
5502,4
5503,5
5504,0
5505,3
5506,1
5507,5
5508,7
5509,3
5510,0
5511,0
5512,9
5513,2
5514,4
5515,7
5516,3
5517,4
5518,5
5519,0
5520,8
5521,6
5522,7
5523,1
5524,4
5525,9
5526,8
5527,0
5528,1
5529,4
5530,9
5531,3
5532,1
5533,8
5534,1
5535,3
5536,2
5537,0
5538,3
5539,8
5540,7
5541,2
5542,4
5543,7
5544,1
5545,3
5546,5
5547,1
5548,2
5549,5
5550,2
5551,1
5552,4
5553,2
5554,4
5555,0
5556,6
5557,1
5558,9
5559,1
5560,0
5561,8
5562,0
5563,9
5564,7
5565,0
5566,6
5567,9
5568,8
5569,6
5570,0
5571,2
5572,4
5573,6
5574,3
5575,6
5576,5
5577,9
5578,7
5579,2
5580,5
5581,5
5582,7
5583,1
5584,8
5585,1
5586,3
5587,5
5588,7
5589,7
5590,7
5591,9
5592,6
5593,7
5594,0
5595,0
5596,7
5597,3
5598,9
5599,5
5600,6
5601,3
5602,1
5603,8
5604,7
5605,8
5606,8
5607,3
5608,5
5609,9
5610,1
5611,6
5612,2
5613,8
5614,7
5615,0
5616,4
5617,6
5618,0
5619,7
5620,9
5621,8
5622,1
5623,7
5624,6
5625,7
5626,8
5627,8
5628,1
5629,5
5630,5
5631,5
5632,9
5633,4
5634,7
5635,9
5636,6
5637,7
5638,9
5639,3
5640,6
5641,1
5642,8
5643,3
5644,0
5645,2
5646,0
5647,8
5648,2
5649,2
5650,5
5651,3
5652,7
5653,2
5654,7
5655,7
5656,8
5657,5
5658,2
5659,3
5660,5
5661,4
5662,2
5663,5
5664,0
5665,4
5666,0
5667,5
5668,0
5669,3
5670,6
5671,8
5672,9
5673,3
5674,1
5675,0
5676,2
5677,4
5678,2
5679,4
5680,9
5681,2
5682,9
5683,7
5684,1
5685,0
5686,9
5687,0
5688,6
5689,2
5690,0
5691,3
5692,9
5693,1
5694,7
5695,7
5696,9
5697,8
5698,3
5699,7
5700,4
5701,1
5702,8
5703,5
5704,1
5705,7
5706,0
5707,8
5708,9
5709,8
5710,5
5711,5
5712,8
5713,4
5714,2
5715,0
5716,8
5717,4
5718,4
5719,3
5720,2
5721,8
5722,7
5723,9
5724,4
5725,1
5726,3
5727,3
5728,2
5729,9
5730,0
5731,3
5732,3
5733,1
5734,1
5735,6
5736,9
5737,5
5738,2
5739,1
5740,7
5741,0
5742,0
5743,3
5744,5
5745,7
5746,6
5747,1
5748,0
5749,3
5750,4
5751,5
5752,5
5753,2
5754,3
5755,1
5756,1
5757,9
5758,7
5759,4
5760,2
5761,9
5762,4
5763,0
5764,8
5765,1
5766,3
5767,0
5768,0
5769,8
5770,9
5771,0
5772,4
5773,6
5774,8
5775,1
5776,2
5777,1
5778,8
5779,8
5780,0
5781,1
5782,9
5783,7
5784,6
5785,0
5786,4
5787,2
5788,9
5789,5
5790,5
5791,4
5792,3
5793,0
5794,9
5795,7
